customer_id,gender,age,payment_method
C154366,Male,33,Cash
C147446,Male,50,Cash
C234773,Female,51,Debit Card
C224147,Female,54,Cash
C243663,Female,41,Credit Card
C893467,Female,39,Credit Card
C520108,Male,67,Debit Card
C292051,Male,55,Cash
C228369,Male,69,Credit Card
C450022,Female,31,Debit Card
C194569,Female,31,Cash
C281387,Male,29,Credit Card
C210447,Female,20,Cash
C115230,Female,25,Debit Card
C123532,Male,51,Cash
C183350,Female,65,Credit Card
C156739,Female,25,Credit Card
C462577,Female,37,Cash
C797611,Female,45,Credit Card
C213587,Male,33,Cash
C281458,Female,22,Cash
C151255,Male,21,Cash
C314341,Female,69,Debit Card
C175705,Female,30,Debit Card
C681603,Female,55,Cash
C518176,Male,29,Cash
C979778,Female,68,Cash
C138724,Female,24,Cash
C860073,Female,28,Credit Card
C298349,Male,31,Credit Card
C337375,Male,36,Credit Card
C807295,Female,40,Cash
C434410,Female,40,Cash
C774703,Male,59,Cash
C913386,Female,27,Credit Card
C126300,Female,55,Credit Card
C296093,Female,39,Debit Card
C239269,Male,29,Credit Card
C205521,Female,27,Cash
C873836,Female,54,Cash
C263877,Male,34,Cash
C142240,Female,50,Cash
C227036,Female,51,Debit Card
C263292,Female,23,Cash
C309277,Female,38,Cash
C330167,Male,21,Credit Card
C200059,Male,69,Credit Card
C107594,Female,32,Debit Card
C230957,Male,51,Cash
C172245,Female,32,Debit Card
C274146,Male,28,Credit Card
C127684,Male,30,Credit Card
C149553,Female,42,Debit Card
C299002,Female,51,Credit Card
C284496,Female,48,Debit Card
C659555,Male,52,Cash
C858918,Female,18,Cash
C308239,Female,54,Credit Card
C252688,Female,22,Credit Card
C172309,Male,38,Debit Card
C253196,Female,34,Credit Card
C339934,Male,51,Debit Card
C161312,Female,26,Credit Card
C220138,Male,39,Cash
C246243,Female,44,Cash
C814047,Female,42,Debit Card
C320847,Male,18,Debit Card
C290731,Female,69,Credit Card
C149734,Male,40,Cash
C597872,Male,54,Cash
C146029,Female,19,Cash
C823718,Female,60,Cash
C244726,Male,25,Credit Card
C670254,Male,53,Cash
C145157,Female,45,Credit Card
C183729,Female,19,Credit Card
C204069,Female,61,Credit Card
C177433,Female,46,Debit Card
C563642,Male,68,Debit Card
C334637,Male,29,Cash
C175911,Female,63,Debit Card
C183472,Female,46,Credit Card
C303663,Female,47,Credit Card
C184236,Female,53,Cash
C295836,Female,54,Debit Card
C339329,Female,38,Cash
C964435,Male,32,Cash
C329329,Female,40,Debit Card
C597110,Female,34,Credit Card
C288371,Female,20,Credit Card
C185819,Female,51,Cash
C260611,Male,48,Credit Card
C311749,Female,55,Debit Card
C990473,Male,20,Debit Card
C284693,Female,52,Cash
C319848,Female,60,Debit Card
C323157,Female,46,Credit Card
C274837,Female,28,Cash
C245353,Female,47,Debit Card
C235019,Female,27,Cash
C147065,Male,23,Debit Card
C148577,Female,53,Cash
C387054,Female,25,Debit Card
C277590,Male,44,Credit Card
C720914,Female,46,Credit Card
C596300,Male,40,Credit Card
C733081,Male,29,Cash
C198541,Female,54,Cash
C758629,Female,66,Cash
C176112,Female,69,Debit Card
C904718,Male,45,Credit Card
C195408,Male,53,Cash
C931457,Male,62,Credit Card
C183153,Female,19,Credit Card
C162439,Female,48,Cash
C527662,Male,69,Credit Card
C118261,Female,48,Cash
C471502,Male,67,Credit Card
C288961,Male,47,Debit Card
C277028,Male,34,Credit Card
C953485,Male,52,Debit Card
C264487,Female,68,Cash
C327197,Male,19,Debit Card
C198223,Male,26,Cash
C208343,Male,38,Debit Card
C211860,Female,24,Credit Card
C245862,Male,51,Credit Card
C322664,Male,67,Cash
C586739,Male,37,Credit Card
C231484,Male,65,Credit Card
C293910,Female,32,Cash
C952199,Female,36,Credit Card
C222546,Female,42,Credit Card
C418966,Female,45,Debit Card
C187355,Female,53,Cash
C613698,Female,43,Debit Card
C220927,Female,36,Cash
C117406,Female,55,Credit Card
C239312,Male,44,Cash
C296474,Female,56,Cash
C112229,Female,48,Credit Card
C900306,Male,52,Credit Card
C211535,Female,58,Credit Card
C268554,Female,64,Debit Card
C267781,Female,32,Credit Card
C324128,Female,20,Debit Card
C242730,Male,45,Credit Card
C247841,Male,41,Cash
C326761,Male,24,Debit Card
C295532,Female,27,Cash
C758447,Female,20,Cash
C282691,Female,18,Cash
C152622,Female,47,Debit Card
C877199,Male,35,Credit Card
C992589,Female,39,Cash
C609921,Female,54,Cash
C209367,Female,54,Credit Card
C957028,Male,22,Credit Card
C135957,Female,69,Credit Card
C140004,Female,46,Cash
C249248,Female,61,Credit Card
C115704,Female,55,Credit Card
C213608,Female,34,Cash
C279604,Female,55,Debit Card
C843541,Female,22,Debit Card
C273616,Female,68,Credit Card
C160450,Female,57,Cash
C439278,Female,24,Cash
C571967,Female,37,Cash
C451915,Male,42,Cash
C319939,Female,24,Credit Card
C131159,Female,20,Cash
C964684,Male,43,Cash
C177341,Male,68,Cash
C219322,Female,40,Cash
C151707,Female,25,Cash
C336190,Male,40,Cash
C178402,Female,55,Cash
C188362,Female,57,Cash
C264338,Female,69,Debit Card
C139666,Female,36,Cash
C970008,Female,19,Cash
C139775,Female,35,Cash
C236712,Male,42,Cash
C286488,Female,52,Credit Card
C187558,Female,54,Cash
C309591,Male,67,Cash
C268787,Male,57,Debit Card
C282762,Female,50,Debit Card
C386445,Female,30,Cash
C453351,Male,23,Cash
C250790,Male,60,Cash
C284722,Female,57,Credit Card
C727649,Female,56,Cash
C284347,Female,64,Cash
C258417,Male,31,Credit Card
C107384,Male,63,Cash
C695803,Male,52,Cash
C228739,Male,56,Debit Card
C262436,Female,25,Cash
C193909,Female,56,Credit Card
C229612,Male,36,Cash
C129395,Female,39,Credit Card
C453227,Female,45,Credit Card
C243210,Female,45,Cash
C269044,Male,43,Cash
C150285,Female,40,Credit Card
C216707,Female,45,Cash
C280189,Female,35,Cash
C105422,Female,46,Cash
C157351,Female,47,Cash
C279207,Female,59,Credit Card
C130661,Female,20,Debit Card
C921023,Female,51,Credit Card
C177704,Female,52,Cash
C102426,Male,34,Cash
C612058,Male,50,Cash
C223177,Female,28,Cash
C325142,Female,26,Cash
C757346,Female,19,Credit Card
C665280,Female,30,Credit Card
C218275,Male,31,Cash
C126322,Female,53,Debit Card
C124209,Male,34,Credit Card
C112674,Female,28,Cash
C103857,Female,55,Credit Card
C286625,Female,52,Credit Card
C281635,Male,63,Credit Card
C300358,Female,54,Cash
C781235,Female,59,Cash
C204362,Female,51,Debit Card
C652677,Female,50,Debit Card
C621225,Female,60,Cash
C102062,Female,57,Cash
C277596,Female,37,Cash
C162436,Female,59,Debit Card
C273312,Female,57,Credit Card
C209621,Female,49,Cash
C273543,Female,28,Cash
C102164,Female,56,Credit Card
C948487,Female,40,Debit Card
C317450,Male,35,Credit Card
C336443,Male,34,Cash
C149717,Female,31,Credit Card
C262411,Female,69,Cash
C323029,Male,49,Debit Card
C303597,Female,43,Cash
C684613,Male,67,Cash
C443379,Male,19,Cash
C238556,Female,36,Cash
C141056,Female,25,Debit Card
C262065,Male,32,Credit Card
C153834,Female,18,Credit Card
C311634,Female,68,Debit Card
C285547,Female,58,Cash
C216572,Female,34,Credit Card
C236071,Female,44,Cash
C244473,Female,59,Credit Card
C288429,Female,20,Cash
C795387,Male,66,Debit Card
C939223,Female,43,Credit Card
C219391,Female,49,Cash
C688749,Male,54,Debit Card
C221832,Male,45,Cash
C139014,Female,28,Cash
C251204,Male,37,Credit Card
C310117,Female,18,Credit Card
C149509,Male,29,Credit Card
C179782,Female,69,Debit Card
C281757,Female,24,Debit Card
C292304,Male,46,Credit Card
C659791,Female,39,Cash
C310014,Female,40,Debit Card
C127082,Female,53,Credit Card
C327477,Female,19,Credit Card
C105787,Female,48,Credit Card
C113773,Male,54,Credit Card
C252658,Female,36,Cash
C334293,Male,46,Credit Card
C496433,Male,21,Cash
C434644,Female,26,Cash
C336343,Female,34,Credit Card
C118866,Male,45,Credit Card
C205367,Female,65,Credit Card
C151989,Female,67,Cash
C264070,Male,46,Debit Card
C788434,Female,60,Credit Card
C615559,Male,44,Debit Card
C164031,Male,49,Cash
C235036,Male,50,Cash
C177865,Male,46,Cash
C485474,Male,66,Cash
C293397,Male,55,Cash
C191186,Female,65,Cash
C166264,Male,27,Credit Card
C135514,Female,22,Credit Card
C420174,Female,49,Credit Card
C587426,Male,61,Credit Card
C206013,Female,25,Credit Card
C281307,Male,55,Credit Card
C270044,Female,41,Cash
C276219,Male,62,Debit Card
C245521,Female,66,Debit Card
C243881,Female,43,Credit Card
C206215,Male,36,Cash
C765289,Female,67,Debit Card
C185768,Male,26,Cash
C429003,Male,55,Cash
C294121,Male,29,Debit Card
C260027,Female,58,Cash
C274857,Male,37,Credit Card
C932409,Male,44,Cash
C144836,Female,52,Credit Card
C625575,Male,59,Credit Card
C151365,Female,57,Cash
C677430,Female,66,Cash
C306944,Female,23,Credit Card
C158072,Female,34,Credit Card
C967546,Male,59,Cash
C329974,Male,59,Debit Card
C269368,Female,43,Debit Card
C137952,Female,44,Credit Card
C229962,Female,33,Credit Card
C517984,Female,41,Cash
C170587,Male,65,Cash
C180162,Female,45,Credit Card
C116666,Female,18,Cash
C338398,Male,29,Credit Card
C144567,Male,40,Cash
C225833,Male,65,Debit Card
C252896,Female,47,Cash
C233979,Female,49,Debit Card
C226679,Female,37,Cash
C118744,Male,48,Cash
C262874,Female,21,Credit Card
C367000,Male,30,Cash
C282942,Female,32,Cash
C308798,Female,25,Cash
C959395,Female,19,Cash
C816782,Male,35,Debit Card
C108771,Male,27,Debit Card
C400203,Female,26,Credit Card
C259141,Female,60,Cash
C186543,Female,43,Credit Card
C712970,Female,40,Cash
C310690,Female,57,Cash
C234944,Male,44,Credit Card
C282953,Female,59,Credit Card
C144712,Female,27,Cash
C739076,Female,55,Debit Card
C323782,Female,62,Cash
C315307,Female,69,Debit Card
C276000,Male,46,Credit Card
C300465,Male,38,Debit Card
C338324,Female,54,Cash
C200592,Female,22,Cash
C262811,Female,56,Debit Card
C449876,Female,29,Cash
C200564,Male,41,Cash
C214511,Female,67,Cash
C167423,Female,61,Debit Card
C323360,Male,27,Credit Card
C266074,Female,58,Cash
C324305,Female,52,Debit Card
C109621,Female,69,Debit Card
C552596,Female,37,Debit Card
C521154,Female,37,Credit Card
C543387,Male,20,Credit Card
C332349,Male,44,Cash
C213136,Female,65,Credit Card
C729191,Female,48,Debit Card
C102832,Female,41,Credit Card
C298913,Male,36,Cash
C263631,Male,60,Credit Card
C144731,Male,54,Cash
C241790,Female,60,Debit Card
C224635,Male,44,Cash
C307019,Female,51,Credit Card
C201918,Female,48,Cash
C262347,Male,48,Credit Card
C317178,Female,30,Cash
C349546,Male,49,Debit Card
C318864,Male,36,Cash
C183804,Female,39,Credit Card
C472972,Male,37,Debit Card
C150236,Female,54,Credit Card
C539754,Female,31,Cash
C170092,Male,22,Cash
C265416,Male,43,Debit Card
C173256,Female,26,Credit Card
C223287,Female,34,Credit Card
C698122,Female,59,Cash
C127642,Female,41,Debit Card
C325467,Female,37,Credit Card
C336826,Female,57,Cash
C788785,Female,39,Cash
C212896,Male,40,Cash
C385595,Female,55,Cash
C308951,Female,40,Credit Card
C551387,Male,33,Cash
C292171,Male,29,Credit Card
C125728,Male,46,Cash
C185651,Female,58,Debit Card
C315008,Female,67,Cash
C154338,Male,60,Credit Card
C134746,Female,61,Credit Card
C721884,Male,64,Credit Card
C151981,Male,39,Credit Card
C264656,Female,29,Cash
C297178,Female,68,Credit Card
C164678,Female,51,Credit Card
C410942,Male,43,Credit Card
C683460,Female,28,Cash
C509018,Female,62,Credit Card
C433680,Male,36,Debit Card
C479685,Female,62,Credit Card
C238510,Female,32,Cash
C899509,Female,69,Debit Card
C239526,Male,49,Credit Card
C139758,Male,64,Cash
C225169,Female,66,Cash
C134173,Female,57,Cash
C176031,Female,48,Debit Card
C122728,Male,58,Credit Card
C194857,Male,47,Credit Card
C316882,Female,34,Cash
C150773,Male,62,Debit Card
C326795,Male,32,Cash
C322435,Female,51,Credit Card
C141855,Female,38,Debit Card
C312812,Male,67,Credit Card
C122078,Female,40,Debit Card
C262025,Female,24,Credit Card
C688240,Female,29,Credit Card
C206789,Male,38,Cash
C144304,Male,55,Cash
C554753,Female,64,Credit Card
C928232,Female,20,Cash
C579940,Male,46,Cash
C176124,Male,23,Debit Card
C182294,Female,25,Debit Card
C297827,Female,51,Debit Card
C262880,Female,22,Cash
C232306,Male,64,Credit Card
C326620,Male,37,Cash
C213820,Male,21,Credit Card
C167248,Male,63,Credit Card
C186699,Female,52,Credit Card
C272888,Male,46,Cash
C320125,Female,36,Credit Card
C959492,Female,65,Debit Card
C334050,Male,62,Cash
C281626,Female,65,Cash
C223143,Male,42,Credit Card
C546637,Male,47,Cash
C147629,Male,62,Cash
C137002,Male,31,Debit Card
C851277,Female,52,Cash
C142723,Male,67,Credit Card
C536514,Male,42,Credit Card
C128086,Male,66,Debit Card
C253103,Female,25,Credit Card
C271302,Female,46,Debit Card
C117689,Female,18,Cash
C236821,Male,63,Cash
C278025,Female,56,Cash
C886459,Male,21,Debit Card
C173085,Female,66,Credit Card
C233164,Male,46,Debit Card
C129550,Male,19,Credit Card
C296868,Female,27,Credit Card
C271409,Female,20,Cash
C124801,Male,42,Cash
C250740,Male,18,Cash
C518570,Female,69,Debit Card
C343954,Female,48,Cash
C858659,Female,22,Debit Card
C217766,Male,38,Credit Card
C233196,Female,24,Cash
C119455,Male,37,Credit Card
C992736,Male,44,Credit Card
C749926,Male,25,Cash
C191924,Female,66,Credit Card
C129294,Female,64,Cash
C204728,Male,50,Debit Card
C867384,Female,46,Cash
C203841,Female,19,Cash
C196590,Female,61,Credit Card
C386844,Female,46,Credit Card
C325633,Male,58,Cash
C222427,Female,61,Credit Card
C664822,Male,41,Cash
C204226,Male,52,Cash
C979628,Female,25,Debit Card
C835155,Female,41,Credit Card
C328269,Male,25,Debit Card
C149743,Male,41,Cash
C170860,Male,52,Debit Card
C332378,Female,39,Cash
C292933,Male,66,Credit Card
C953075,Male,27,Debit Card
C207748,Female,46,Credit Card
C539454,Female,63,Credit Card
C257416,Female,34,Cash
C164651,Male,35,Cash
C224623,Male,68,Cash
C574692,Male,19,Cash
C199758,Female,23,Credit Card
C337906,Female,36,Credit Card
C514465,Female,52,Debit Card
C120984,Female,40,Credit Card
C143680,Female,50,Credit Card
C110768,Male,46,Credit Card
C280900,Female,47,Cash
C408282,Male,39,Debit Card
C174595,Male,42,Cash
C250992,Female,59,Cash
C312683,Female,36,Credit Card
C309283,Female,36,Debit Card
C324063,Female,60,Credit Card
C176889,Female,53,Cash
C154630,Female,65,Credit Card
C329911,Male,27,Cash
C211483,Male,35,Credit Card
C256568,Male,60,Credit Card
C628023,Female,41,Credit Card
C868979,Female,65,Debit Card
C831182,Female,64,Credit Card
C729758,Male,19,Cash
C334261,Female,49,Cash
C296197,Female,56,Cash
C858156,Male,23,Credit Card
C295344,Male,36,Cash
C335380,Female,68,Cash
C893564,Female,24,Credit Card
C615325,Female,39,Cash
C238877,Female,28,Credit Card
C177483,Female,67,Debit Card
C111033,Female,63,Cash
C150091,Male,43,Cash
C701245,Male,36,Credit Card
C305686,Female,52,Cash
C507211,Female,32,Credit Card
C244136,Male,61,Credit Card
C294345,Female,35,Cash
C809831,Male,59,Debit Card
C752700,Male,41,Cash
C336122,Female,33,Cash
C723895,Female,29,Debit Card
C290738,Female,58,Debit Card
C170246,Male,56,Cash
C215417,Male,47,Debit Card
C957335,Female,26,Cash
C940608,Female,44,Debit Card
C126067,Female,62,Credit Card
C803201,Female,26,Cash
C144418,Male,30,Credit Card
C495599,Female,49,Cash
C189479,Male,19,Cash
C308645,Female,36,Credit Card
C174730,Male,56,Debit Card
C436991,Female,55,Cash
C109022,Male,27,Credit Card
C146134,Female,53,Debit Card
C321911,Male,43,Cash
C420261,Male,51,Cash
C827721,Female,64,Credit Card
C173086,Female,26,Cash
C193286,Female,18,Credit Card
C212297,Female,40,Debit Card
C195907,Female,58,Debit Card
C131500,Female,59,Cash
C978470,Female,62,Cash
C917759,Female,36,Credit Card
C903327,Male,44,Debit Card
C130821,Female,49,Cash
C207202,Female,30,Debit Card
C152880,Male,58,Cash
C194187,Male,67,Credit Card
C261134,Female,43,Debit Card
C248903,Female,49,Debit Card
C183537,Female,48,Cash
C747190,Male,68,Cash
C130424,Male,24,Credit Card
C240121,Female,62,Credit Card
C574228,Male,67,Cash
C313854,Male,38,Cash
C912633,Female,45,Credit Card
C568705,Male,56,Credit Card
C755535,Female,26,Credit Card
C179815,Female,64,Debit Card
C335696,Female,40,Cash
C337621,Male,37,Cash
C239307,Female,26,Cash
C284697,Female,31,Credit Card
C166545,Female,22,Debit Card
C215977,Female,29,Credit Card
C807821,Male,40,Cash
C211161,Female,47,Cash
C239006,Male,50,Credit Card
C111505,Male,66,Credit Card
C234488,Male,37,Debit Card
C225932,Male,35,Debit Card
C844738,Female,28,Credit Card
C157204,Female,46,Cash
C285960,Male,44,Debit Card
C783403,Female,40,Credit Card
C335490,Female,66,Cash
C327507,Female,42,Cash
C290222,Female,49,Credit Card
C210028,Female,30,Cash
C691638,Male,43,Cash
C339355,Female,44,Debit Card
C221027,Female,49,Credit Card
C681240,Male,29,Cash
C114756,Male,54,Credit Card
C173413,Male,65,Cash
C992903,Female,29,Debit Card
C125769,Female,35,Credit Card
C810625,Male,61,Credit Card
C314778,Female,34,Cash
C179084,Female,33,Cash
C361145,Male,31,Cash
C152715,Female,50,Credit Card
C259249,Female,52,Cash
C170113,Female,67,Cash
C270569,Male,62,Cash
C245652,Female,51,Cash
C102098,Female,19,Credit Card
C260685,Female,45,Cash
C335352,Female,49,Cash
C193004,Female,46,Cash
C202798,Female,31,Cash
C391421,Female,50,Credit Card
C132704,Female,18,Credit Card
C929524,Female,47,Credit Card
C508187,Female,28,Cash
C240018,Male,53,Debit Card
C281367,Male,67,Cash
C270470,Male,18,Credit Card
C148000,Male,37,Credit Card
C260617,Female,54,Credit Card
C347282,Male,30,Cash
C235872,Female,38,Cash
C106209,Male,23,Credit Card
C123069,Female,68,Credit Card
C103091,Female,61,Credit Card
C114530,Female,60,Debit Card
C313265,Female,60,Cash
C245783,Male,55,Debit Card
C354711,Female,44,Cash
C169551,Male,61,Cash
C144260,Male,22,Debit Card
C113961,Female,26,Cash
C958182,Male,29,Cash
C283027,Female,64,Cash
C338026,Female,53,Cash
C311876,Female,35,Debit Card
C272316,Male,62,Credit Card
C329510,Female,18,Credit Card
C245994,Male,26,Credit Card
C168315,Female,51,Debit Card
C132243,Male,68,Credit Card
C386819,Female,42,Credit Card
C862407,Male,58,Debit Card
C215506,Male,66,Cash
C194618,Female,34,Credit Card
C270994,Female,37,Debit Card
C167068,Female,31,Credit Card
C947446,Female,29,Credit Card
C238613,Male,29,Credit Card
C171932,Male,18,Cash
C116248,Male,45,Credit Card
C249839,Female,69,Credit Card
C316303,Male,22,Cash
C298880,Male,23,Debit Card
C139427,Female,57,Credit Card
C189166,Male,48,Cash
C478971,Male,58,Credit Card
C456387,Female,61,Credit Card
C194982,Female,44,Credit Card
C290553,Male,50,Credit Card
C139897,Male,56,Credit Card
C233138,Female,24,Credit Card
C271375,Female,46,Cash
C918798,Female,44,Credit Card
C366237,Male,67,Cash
C108674,Female,56,Debit Card
C336961,Female,47,Cash
C952151,Female,67,Cash
C986049,Female,58,Credit Card
C181743,Female,49,Credit Card
C405004,Female,21,Cash
C636797,Male,25,Cash
C367407,Female,28,Debit Card
C128107,Female,22,Credit Card
C159943,Female,66,Debit Card
C468686,Female,24,Debit Card
C164562,Female,61,Debit Card
C264391,Female,67,Debit Card
C329858,Female,33,Debit Card
C141343,Female,23,Cash
C292796,Male,59,Cash
C450274,Male,49,Cash
C195571,Male,25,Credit Card
C241793,Female,56,Cash
C641076,Male,29,Cash
C925007,Female,26,Cash
C935693,Male,19,Credit Card
C912707,Female,44,Cash
C149049,Female,47,Cash
C648449,Female,68,Cash
C124031,Female,22,Cash
C128921,Male,60,Debit Card
C221771,Female,57,Credit Card
C701159,Female,54,Cash
C883578,Male,32,Debit Card
C411667,Female,33,Cash
C307979,Male,51,Cash
C323734,Male,21,Debit Card
C206148,Male,25,Debit Card
C198809,Male,47,Credit Card
C251289,Female,46,Credit Card
C257106,Female,36,Credit Card
C275084,Female,34,Credit Card
C100199,Male,35,Debit Card
C285068,Male,40,Debit Card
C622932,Male,29,Credit Card
C120078,Female,62,Cash
C281339,Female,54,Cash
C116824,Female,37,Cash
C248686,Male,35,Credit Card
C248830,Male,18,Debit Card
C287010,Female,65,Debit Card
C317624,Male,66,Debit Card
C274168,Female,42,Cash
C921629,Male,39,Debit Card
C320264,Male,30,Credit Card
C195482,Female,58,Debit Card
C631226,Male,21,Credit Card
C710559,Female,69,Debit Card
C274435,Male,63,Cash
C318791,Female,39,Cash
C279075,Male,67,Debit Card
C336056,Male,62,Credit Card
